model_name,input_size_csv,input_size_cfg,crop_pct_csv,crop_pct_cfg,params_csv,params_tinfo,macs_tinfo,params_ptflops,macs_ptflops,activations
resnet51q.ra2_in1k,288,256,1.0,0.875,35.7,35696920,8033848296,35696920,8051515368,150638496
resnet51q.ra2_in1k,256,256,0.875,0.875,35.7,35696920,6348162024,35696920,6362121192,119025568
resnet61q.ra2_in1k,288,256,1.0,0.9,36.85,36846968,9824609256,36846968,9843852264,148979616
resnet61q.ra2_in1k,256,256,0.9,0.9,36.85,36846968,7763084264,36846968,7778288616,117714848
resnetaa101d.sw_in12k_ft_in1k,288,224,1.0,0.95,44.57,44568392,15011037160,44568392,15132029928,115175888
resnetaa101d.sw_in12k_ft_in1k,224,224,0.95,0.95,44.57,44568392,9081602024,44568392,9154753512,69677520
resnetaa50.a1h_in1k,288,224,1.0,0.95,25.56,25557032,8478315368,25557032,8555566056,75113936
resnetaa50.a1h_in1k,224,224,0.95,0.95,25.56,25557032,5129687912,25557032,5176398824,45442512
resnetaa50d.sw_in12k_ft_in1k,288,224,1.0,0.95,25.58,25576264,8874456040,25576264,8961659880,81334736
resnetaa50d.sw_in12k_ft_in1k,224,224,0.95,0.95,25.58,25576264,5369328616,25576264,5422060520,49205712
resnetblur50.bt_in1k,288,224,0.95,0.875,25.56,25557032,8478315368,25557032,8553243624,76772816
resnetblur50.bt_in1k,224,224,0.875,0.875,25.56,25557032,5129687912,25557032,5174993896,46446032
resnetrs101.tf_in1k,288,192,0.94,0.94,63.62,63618696,13501226792,63618696,13615102504,127541008
resnetrs101.tf_in1k,192,192,0.94,0.94,63.62,63618696,6012305192,63618696,6062866984,56739088
resnetrs152.tf_in1k,320,256,1.0,1.0,86.62,86621576,24246582824,86621576,24438762280,217688592
resnetrs152.tf_in1k,256,256,1.0,1.0,86.62,86621576,15528099368,86621576,15651048232,139371024
resnetrs200.tf_in1k,320,256,1.0,1.0,93.21,93209992,31379031592,93209992,31649833768,309461520
resnetrs200.tf_in1k,256,256,1.0,1.0,93.21,93209992,20093634088,93209992,20266894120,198113808
resnetrs270.tf_in1k,352,256,1.0,1.0,129.86,129861448,50915497960,129861448,51336815464,483758928
resnetrs270.tf_in1k,256,256,1.0,1.0,129.86,129861448,26950531048,129861448,27173280616,255977808
resnetrs350.tf_in1k,384,288,1.0,1.0,163.96,163956168,77281490536,163956168,77899659496,711983312
resnetrs350.tf_in1k,288,288,1.0,1.0,163.96,163956168,43494233704,163956168,43841839336,400616144
resnetrs420.tf_in1k,416,320,1.0,1.0,191.89,191891656,108020341096,191891656,108874581480,985807824
resnetrs420.tf_in1k,320,320,1.0,1.0,191.89,191891656,63942867304,191891656,64448208360,583457232
resnetrs50.tf_in1k,224,160,0.91,0.91,35.69,35691912,4454563368,35691912,4502987560,53261328
resnetrs50.tf_in1k,160,160,0.91,0.91,35.69,35691912,2278702632,35691912,2303386408,27198480
resnetv2_101.a1h_in1k,288,224,1.0,0.95,44.54,44541480,12894864360,44541480,12944547816,137201568
resnetv2_101.a1h_in1k,224,224,0.95,0.95,44.54,44541480,7801406440,44541480,7831461864,83003296
resnetv2_101x1_bit.goog_in21k_ft_in1k,448,448,1.0,1.0,44.54,44541480,31199478760,44541480,122385896,335245472
resnetv2_101x3_bit.goog_in21k_ft_in1k,448,448,1.0,1.0,387.93,387934888,277950677992,387934888,367155688,1005728416
resnetv2_152x2_bit.goog_in21k_ft_in1k,448,448,1.0,1.0,236.34,236335208,183245243368,236335208,345925608,940233120
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k,224,224,0.875,0.875,236.34,236335208,45814383592,236335208,89612264,235102624
resnetv2_152x2_bit.goog_teacher_in21k_ft_in1k_384,384,384,1.0,1.0,236.34,236335208,134630245352,236335208,255264744,690803104
resnetv2_152x4_bit.goog_in21k_ft_in1k,480,480,1.0,1.0,936.53,936533224,839254017000,936533224,792968168,2158670752
resnetv2_50.a1h_in1k,288,224,1.0,0.95,25.55,25549352,6758335464,25549352,6791098344,92080032
resnetv2_50.a1h_in1k,224,224,0.95,0.95,25.55,25549352,4089185256,25549352,4109004776,55707552
resnetv2_50d_evos.ah_in1k,288,224,1.0,0.95,25.59,25591368,7154521576,25591368,7162108488,65869728
resnetv2_50d_evos.ah_in1k,224,224,0.95,0.95,25.59,25591368,4328871400,25591368,4333443656,39851936
resnetv2_50d_gn.ah_in1k,288,224,1.0,0.95,25.57,25568584,7154476008,25568584,7194537960,98300832
resnetv2_50d_gn.ah_in1k,224,224,0.95,0.95,25.57,25568584,4328825832,25568584,4353060840,59470752
resnetv2_50x1_bit.goog_distilled_in1k,224,224,0.875,0.875,25.55,25549352,4089185256,25549352,21926376,56539296
resnetv2_50x1_bit.goog_in21k_ft_in1k,448,448,1.0,1.0,25.55,25549352,16350594024,25549352,81442280,226062496
resnetv2_50x3_bit.goog_in21k_ft_in1k,448,448,1.0,1.0,217.32,217319080,144310715368,217319080,244324840,678179488
resnext101_32x16d.fb_ssl_yfcc100m_ft_in1k,224,224,0.875,0.875,194.03,194026792,36163623016,194026792,36366803944,199909328
resnext101_32x16d.fb_swsl_ig1b_ft_in1k,224,224,0.875,0.875,194.03,194026792,36163623016,194026792,36366803944,199909328
resnext101_32x16d.fb_wsl_ig1b_ft_in1k,224,224,0.875,0.875,194.03,194026792,36163623016,194026792,36366803944,199909328
resnext101_32x32d.fb_wsl_ig1b_ft_in1k,224,224,0.875,0.875,468.53,468530472,87107375208,468530472,87470056424,355454928
resnext101_32x4d.fb_ssl_yfcc100m_ft_in1k,224,224,0.875,0.875,44.18,44177704,7970135656,44177704,8053691368,83250128
resnext101_32x4d.fb_swsl_ig1b_ft_in1k,224,224,0.875,0.875,44.18,44177704,7970135656,44177704,8053691368,83250128
resnext101_32x4d.gluon_in1k,224,224,0.875,0.875,44.18,44177704,7970135656,44177704,8053691368,83250128
resnext101_32x8d.fb_ssl_yfcc100m_ft_in1k,224,224,0.875,0.875,88.79,88791336,16414219368,88791336,16537650152,122136528
resnext101_32x8d.fb_swsl_ig1b_ft_in1k,224,224,0.875,0.875,88.79,88791336,16414219368,88791336,16537650152,122136528
resnext101_32x8d.fb_wsl_ig1b_ft_in1k,224,224,0.875,0.875,88.79,88791336,16414219368,88791336,16537650152,122136528
resnext101_32x8d.tv_in1k,224,224,0.875,0.875,88.79,88791336,16414219368,88791336,16537650152,122136528
resnext101_32x8d.tv2_in1k,224,176,0.965,0.875,88.79,88791336,16414219368,88791336,16537650152,122136528
resnext101_32x8d.tv2_in1k,176,176,0.875,0.875,88.79,88791336,10287123560,88791336,10363669480,75839440
resnext101_64x4d.c1_in1k,288,224,1.0,0.95,83.46,83455272,25555639400,83455272,25759810536,201893840
resnext101_64x4d.c1_in1k,224,224,0.95,0.95,83.46,83455272,15460473960,83455272,15583904744,122136528
resnext101_64x4d.gluon_in1k,224,224,0.875,0.875,83.46,83455272,15460473960,83455272,15583904744,122136528
resnext101_64x4d.tv_in1k,224,224,0.875,0.875,83.46,83455272,15460473960,83455272,15583904744,122136528
resnext26ts.ra2_in1k,288,256,1.0,0.9,10.3,10297952,3043937256,10297952,3057747432,94941600
resnext26ts.ra2_in1k,256,256,0.9,0.9,10.3,10297952,2405516264,10297952,2416428008,75018144
resnext50_32x4d.a1_in1k,288,224,1.0,0.95,25.03,25028904,6991973992,25028904,7085134824,92490704
resnext50_32x4d.a1_in1k,224,224,0.95,0.95,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.a1h_in1k,288,224,1.0,0.95,25.03,25028904,6991973992,25028904,7085134824,92490704
resnext50_32x4d.a1h_in1k,224,224,0.95,0.95,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.a2_in1k,288,224,1.0,0.95,25.03,25028904,6991973992,25028904,7085134824,92490704
resnext50_32x4d.a2_in1k,224,224,0.95,0.95,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.a3_in1k,224,160,0.95,0.95,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.a3_in1k,160,160,0.95,0.95,25.03,25028904,2159480424,25028904,2188186600,28552144
resnext50_32x4d.fb_ssl_yfcc100m_ft_in1k,224,224,0.875,0.875,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.fb_swsl_ig1b_ft_in1k,224,224,0.875,0.875,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.gluon_in1k,224,224,0.875,0.875,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.ra_in1k,288,224,0.95,0.875,25.03,25028904,6991973992,25028904,7085134824,92490704
resnext50_32x4d.ra_in1k,224,224,0.875,0.875,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.tv_in1k,224,224,0.875,0.875,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.tv2_in1k,224,176,0.965,0.875,25.03,25028904,4230549096,25028904,4286878696,55954384
resnext50_32x4d.tv2_in1k,176,176,0.875,0.875,25.03,25028904,2689965672,25028904,2725020648,34858448
resnext50d_32x4d.bt_in1k,288,224,0.95,0.875,25.05,25048136,7388114664,25048136,7491228648,98711504
resnext50d_32x4d.bt_in1k,224,224,0.875,0.875,25.05,25048136,4470189800,25048136,4532540392,59717584
rexnet_100.nav_in1k,224,224,0.875,0.875,4.8,4796873,398381721,4796873,405289939,41634205
rexnet_130.nav_in1k,224,224,0.875,0.875,7.56,7557091,662243529,7557091,671262001,54347223
rexnet_150.nav_in1k,224,224,0.875,0.875,9.73,9728593,875844649,9728593,886250489,62714203
rexnet_200.nav_in1k,224,224,0.875,0.875,16.37,16366620,1528872446,16366620,1542710936,83400244
rexnet_300.nav_in1k,224,224,0.875,0.875,34.71,34708792,3396012616,34708792,3416811952,125345914
rexnetr_200.sw_in12k_ft_in1k,288,224,1.0,0.95,16.52,16522432,2573335760,16522432,2596513664,139715144
rexnetr_200.sw_in12k_ft_in1k,224,224,0.95,0.95,16.52,16522432,1559375568,16522432,1573397888,84539464
rexnetr_300.sw_in12k_ft_in1k,288,224,1.0,0.95,34.81,34810008,5518808728,34810008,5552825144,204926128
rexnetr_300.sw_in12k_ft_in1k,224,224,0.95,0.95,34.81,34810008,3343706776,34810008,3364286264,123997360
sebotnet33ts_256.a1h_in1k,256,256,0.94,0.94,13.7,13701984,3463833512,13701984,3473221672,85142368
sehalonet33ts.ra2_in1k,256,256,0.94,0.94,13.69,13691712,3413501864,13691712,3422627880,82516832
selecsls42b.in1k,224,224,0.875,0.875,32.46,32458248,2971945128,32458248,2990419944,5619712
selecsls60.in1k,224,224,0.875,0.875,30.67,30670768,3581032528,30670768,3603119928,5619712
selecsls60b.in1k,224,224,0.875,0.875,32.77,32774064,3618525264,32774064,3640604472,5619712
semnasnet_075.rmsp_in1k,224,224,0.875,0.875,2.91,2912278,223452766,2912278,233568218,26916156
semnasnet_100.rmsp_in1k,224,224,0.875,0.875,3.89,3887038,311584310,3887038,322971490,30355116
senet154.gluon_in1k,224,224,0.875,0.875,115.09,115088984,20688662936,115088984,20843364856,172116192
sequencer2d_l.in1k,224,224,0.875,0.875,54.3,54298216,7041225448,54298216,16622411752,983040
sequencer2d_m.in1k,224,224,0.875,0.875,38.31,38307688,4754394088,38307688,11137834984,983040
sequencer2d_s.in1k,224,224,0.875,0.875,27.65,27651688,3610999528,27651688,8401641448,983040
seresnet152d.ra2_in1k,320,256,1.0,0.95,66.84,66841080,23990909592,66841080,24184709624,216432864
seresnet152d.ra2_in1k,256,256,0.95,0.95,66.84,66841080,15357360792,66841080,15481340408,138557664
seresnet33ts.ra2_in1k,288,256,1.0,0.9,19.78,19779200,5989443080,19779200,6001791688,109365760
seresnet33ts.ra2_in1k,256,256,0.9,0.9,19.78,19779200,4732689928,19779200,4742446920,86415488
seresnet50.a1_in1k,288,224,1.0,0.95,28.09,28088024,6760919576,28088024,6832366072,80787168
seresnet50.a1_in1k,224,224,0.95,0.95,28.09,28088024,4091769368,28088024,4134969848,48887520
seresnet50.a2_in1k,288,224,1.0,0.95,28.09,28088024,6760919576,28088024,6832366072,80787168
seresnet50.a2_in1k,224,224,0.95,0.95,28.09,28088024,4091769368,28088024,4134969848,48887520
seresnet50.a3_in1k,224,160,0.95,0.95,28.09,28088024,4091769368,28088024,4134969848,48887520
seresnet50.a3_in1k,160,160,0.95,0.95,28.09,28088024,2089906712,28088024,2111922680,24962784
seresnet50.ra2_in1k,288,224,0.95,0.875,28.09,28088024,6760919576,28088024,6832366072,80787168
seresnet50.ra2_in1k,224,224,0.875,0.875,28.09,28088024,4091769368,28088024,4134969848,48887520
seresnext101_32x4d.gluon_in1k,224,224,0.875,0.875,48.96,48955416,7974913368,48955416,8058473144,92252576
seresnext101_32x8d.ah_in1k,288,224,1.0,0.95,93.57,93569048,27137016664,93569048,27341191864,216728992
seresnext101_32x8d.ah_in1k,224,224,0.95,0.95,93.57,93569048,16418997080,93569048,16542431928,131138976
seresnext101_64x4d.gluon_in1k,224,224,0.875,0.875,88.23,88232984,15465251672,88232984,15588686520,131138976
seresnext101d_32x8d.ah_in1k,288,224,1.0,0.95,93.59,93588280,27533157336,93588280,27747285688,222949792
seresnext101d_32x8d.ah_in1k,224,224,0.95,0.95,93.59,93588280,16658637784,93588280,16788093624,134902176
seresnext26d_32x4d.bt_in1k,288,224,0.95,0.875,16.81,16809512,4480473800,16809512,4550440840,70527344
seresnext26d_32x4d.bt_in1k,224,224,0.875,0.875,16.81,16809512,2711788232,16809512,2754099080,42674544
seresnext26t_32x4d.bt_in1k,288,224,0.95,0.875,16.81,16806976,4428219064,16806976,4497522568,70029680
seresnext26t_32x4d.bt_in1k,224,224,0.875,0.875,16.81,16806976,2680177336,16806976,2722086792,42373488
seresnext26ts.ch_in1k,288,256,1.0,0.9,10.39,10388064,3044027368,10388064,3057837800,94945824
seresnext26ts.ch_in1k,256,256,0.9,0.9,10.39,10388064,2405606376,10388064,2416518376,75022368
seresnext50_32x4d.gluon_in1k,224,224,0.875,0.875,27.56,27559896,4233080088,27559896,4289411576,61506784
seresnext50_32x4d.racm_in1k,288,224,0.95,0.875,27.56,27559896,6994504984,27559896,7087667704,101647584
seresnext50_32x4d.racm_in1k,224,224,0.875,0.875,27.56,27559896,4233080088,27559896,4289411576,61506784
seresnextaa101d_32x8d.ah_in1k,288,224,1.0,0.95,93.59,93588280,28393120728,93588280,28630473400,236884384
seresnextaa101d_32x8d.ah_in1k,224,224,0.95,0.95,93.59,93588280,17178862552,93588280,17322367672,143331744
seresnextaa101d_32x8d.sw_in12k_ft_in1k,288,224,1.0,0.875,93.59,93588280,28393120728,93588280,28630473400,236884384
seresnextaa101d_32x8d.sw_in12k_ft_in1k,224,224,0.875,0.875,93.59,93588280,17178862552,93588280,17322367672,143331744
seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,320,288,1.0,0.95,93.59,93588280,35051586520,93588280,35344661176,292431264
seresnextaa101d_32x8d.sw_in12k_ft_in1k_288,288,288,0.95,0.95,93.59,93588280,28393120728,93588280,28630473400,236884384
seresnextaa201d_32x8d.sw_in12k_ft_in1k_384,384,384,1.0,1.0,149.39,149394904,100711925528,149394904,101536149880,849039456
skresnet18.ra_in1k,224,224,0.875,0.875,11.96,11958056,1814340968,11958056,1824073704,17071824
skresnet34.ra_in1k,224,224,0.875,0.875,22.28,22282376,3664241480,22282376,3677737896,28369568
skresnext50_32x4d.ra_in1k,224,224,0.875,0.875,27.48,27479784,4462720808,27479784,4500446568,96729328
spnasnet_100.rmsp_in1k,224,224,0.875,0.875,4.42,4421616,333468072,4421616,344168104,29838608
swin_base_patch4_window12_384.ms_in1k,384,384,1.0,1.0,87.9,87903584,218451944,87903584,44669576168,370122656
swin_base_patch4_window12_384.ms_in22k_ft_in1k,384,384,1.0,1.0,87.9,87903584,218451944,87903584,44669576168,370122656
swin_base_patch4_window7_224.ms_in1k,224,224,0.9,0.9,87.77,87768224,180318184,87768224,15191504808,107478816
swin_base_patch4_window7_224.ms_in22k_ft_in1k,224,224,0.9,0.9,87.77,87768224,180318184,87768224,15191504808,107478816
swin_large_patch4_window12_384.ms_in22k_ft_in1k,384,384,1.0,1.0,196.74,196735516,447116776,196735516,100298748904,555181984
swin_large_patch4_window7_224.ms_in22k_ft_in1k,224,224,0.9,0.9,196.53,196532476,389916136,196532476,34116596104,161216224
swin_s3_base_224.ms_in1k,224,224,0.9,0.9,71.13,71125762,94739176,71125762,12752007640,131215744
swin_s3_small_224.ms_in1k,224,224,0.9,0.9,49.74,49737298,66312424,49737298,8571666328,101354752
swin_s3_tiny_224.ms_in1k,224,224,0.9,0.9,28.33,28328674,52152040,28328674,4383027160,54898048
swin_small_patch4_window7_224.ms_in1k,224,224,0.9,0.9,49.61,49606258,105379048,49606258,8561294008,80610112
swin_small_patch4_window7_224.ms_in22k_ft_in1k,224,224,0.9,0.9,49.61,49606258,105379048,49606258,8561294008,80610112
swin_tiny_patch4_window7_224.ms_in1k,224,224,0.9,0.9,28.29,28288354,62796520,28288354,4380952696,50749120
swin_tiny_patch4_window7_224.ms_in22k_ft_in1k,224,224,0.9,0.9,28.29,28288354,62796520,28288354,4380952696,50749120
swinv2_base_window12to16_192to256.ms_in22k_ft_in1k,256,256,0.9,0.9,87.92,87918816,93529576,87918816,15222572008,200480400
swinv2_base_window12to24_192to384.ms_in22k_ft_in1k,384,384,1.0,1.0,87.92,87918816,125642216,87918816,34349679592,630624400
swinv2_base_window16_256.ms_in1k,256,256,0.9,0.9,87.92,87918816,93529576,87918816,15222572008,200480400
swinv2_base_window8_256.ms_in1k,256,256,0.9,0.9,87.92,87918816,110877160,87918816,15039955944,136254608
swinv2_cr_small_224.sw_in1k,224,224,0.9,0.9,49.7,49695100,432438466,49695100,8929111234,169310206
swinv2_cr_small_ns_224.sw_in1k,224,224,0.9,0.9,49.7,49696444,432439810,49696444,8929638082,169310206
swinv2_cr_tiny_ns_224.sw_in1k,224,224,0.9,0.9,28.33,28333468,223554418,28333468,4562249266,94636558
swinv2_large_window12to16_192to256.ms_in22k_ft_in1k,256,256,0.9,0.9,196.74,196739932,190115560,196739932,33979845608,289663496
swinv2_large_window12to24_192to384.ms_in22k_ft_in1k,384,384,1.0,1.0,196.74,196739932,238284520,196739932,76601617384,920510728
swinv2_small_window16_256.ms_in1k,256,256,0.9,0.9,49.73,49728418,57696616,49728418,8637341672,155888852
swinv2_small_window8_256.ms_in1k,256,256,0.9,0.9,49.73,49728418,67463272,49728418,8490016744,103574356
swinv2_tiny_window16_256.ms_in1k,256,256,0.9,0.9,28.35,28347154,41633128,28347154,4436510696,93078452
swinv2_tiny_window8_256.ms_in1k,256,256,0.9,0.9,28.35,28347154,46077544,28347154,4373137384,64175668
test_byobnet.r160_in1k,160,160,0.875,0.875,0.46,456856,31143488,456856,32318032,2906584
test_efficientnet.r160_in1k,160,160,0.875,0.875,0.36,356196,57305596,356196,57809616,2939448
test_vit.r160_in1k,160,160,0.875,0.875,0.37,371240,5237096,371240,28347092,1217168
tf_efficientnet_b0.aa_in1k,224,224,0.875,0.875,5.29,5288548,385825092,5288548,374491968,32764360
tf_efficientnet_b0.ap_in1k,224,224,0.875,0.875,5.29,5288548,385825092,5288548,374491968,32764360
tf_efficientnet_b0.in1k,224,224,0.875,0.875,5.29,5288548,385825092,5288548,374491968,32764360
tf_efficientnet_b0.ns_jft_in1k,224,224,0.875,0.875,5.29,5288548,385825092,5288548,374491968,32764360
tf_efficientnet_b1.aa_in1k,240,240,0.882,0.882,7.79,7794184,686817992,7794184,676395176,53956368
tf_efficientnet_b1.ap_in1k,240,240,0.882,0.882,7.79,7794184,686817992,7794184,676395176,53956368
tf_efficientnet_b1.in1k,240,240,0.882,0.882,7.79,7794184,686817992,7794184,676395176,53956368
tf_efficientnet_b1.ns_jft_in1k,240,240,0.882,0.882,7.79,7794184,686817992,7794184,676395176,53956368
tf_efficientnet_b2.aa_in1k,260,260,0.89,0.89,9.11,9109994,993578282,9109994,981860412,68639012
tf_efficientnet_b2.ap_in1k,260,260,0.89,0.89,9.11,9109994,993578282,9109994,981860412,68639012
tf_efficientnet_b2.in1k,260,260,0.89,0.89,9.11,9109994,993578282,9109994,981860412,68639012
tf_efficientnet_b2.ns_jft_in1k,260,260,0.89,0.89,9.11,9109994,993578282,9109994,981860412,68639012
tf_efficientnet_b3.aa_in1k,300,300,0.904,0.904,12.23,12233232,1827162472,12233232,1807321096,118227712
tf_efficientnet_b3.ap_in1k,300,300,0.904,0.904,12.23,12233232,1827162472,12233232,1807321096,118227712
tf_efficientnet_b3.in1k,300,300,0.904,0.904,12.23,12233232,1827162472,12233232,1807321096,118227712
tf_efficientnet_b3.ns_jft_in1k,300,300,0.904,0.904,12.23,12233232,1827162472,12233232,1807321096,118227712
tf_efficientnet_b4.aa_in1k,380,380,0.922,0.922,19.34,19341616,4393801064,19341616,4364251808,246635216
tf_efficientnet_b4.ap_in1k,380,380,0.922,0.922,19.34,19341616,4393801064,19341616,4364251808,246635216
tf_efficientnet_b4.in1k,380,380,0.922,0.922,19.34,19341616,4393801064,19341616,4364251808,246635216
tf_efficientnet_b4.ns_jft_in1k,380,380,0.922,0.922,19.34,19341616,4393801064,19341616,4364251808,246635216
tf_efficientnet_b5.aa_in1k,456,456,0.934,0.934,30.39,30389784,10266426072,30389784,10243478232,496922672
tf_efficientnet_b5.ap_in1k,456,456,0.934,0.934,30.39,30389784,10266426072,30389784,10243478232,496922672
tf_efficientnet_b5.in1k,456,456,0.934,0.934,30.39,30389784,10266426072,30389784,10243478232,496922672
tf_efficientnet_b5.ns_jft_in1k,456,456,0.934,0.934,30.39,30389784,10266426072,30389784,10243478232,496922672
tf_efficientnet_b5.ra_in1k,456,456,0.934,0.934,30.39,30389784,10266426072,30389784,10243478232,496922672
tf_efficientnet_b6.aa_in1k,528,528,0.942,0.942,43.04,43040704,19067647136,43040704,19044447456,842574640
tf_efficientnet_b6.ap_in1k,528,528,0.942,0.942,43.04,43040704,19067647136,43040704,19044447456,842574640
tf_efficientnet_b6.ns_jft_in1k,528,528,0.942,0.942,43.04,43040704,19067647136,43040704,19044447456,842574640
tf_efficientnet_b7.aa_in1k,600,600,0.949,0.949,66.35,66347960,37745958392,66347960,37753906024,1466648080
tf_efficientnet_b7.ap_in1k,600,600,0.949,0.949,66.35,66347960,37745958392,66347960,37753906024,1466648080
tf_efficientnet_b7.ns_jft_in1k,600,600,0.949,0.949,66.35,66347960,37745958392,66347960,37753906024,1466648080
tf_efficientnet_b7.ra_in1k,600,600,0.949,0.949,66.35,66347960,37745958392,66347960,37753906024,1466648080
tf_efficientnet_b8.ap_in1k,672,672,0.954,0.954,87.41,87413142,62597552278,87413142,62646199964,2240279356
tf_efficientnet_b8.ra_in1k,672,672,0.954,0.954,87.41,87413142,62597552278,87413142,62646199964,2240279356
tf_efficientnet_cc_b0_4e.in1k,224,224,0.875,0.875,13.31,13314116,1005558340,13314116,179557344,32148168
tf_efficientnet_cc_b0_8e.in1k,224,224,0.875,0.875,24.01,24013284,1831867748,24013284,190256512,32148200
tf_efficientnet_cc_b1_8e.in1k,240,240,0.882,0.882,39.72,39715968,3496842208,39715968,312721104,52860328
tf_efficientnet_el.in1k,300,300,0.904,0.904,10.59,10589712,7936083848,10589712,7378182312,168712480
tf_efficientnet_em.in1k,240,240,0.882,0.882,6.9,6899496,3013322088,6899496,2806906856,78885040
tf_efficientnet_es.in1k,224,224,0.875,0.875,5.44,5438392,1788732008,5438392,1602560232,47368848
tf_efficientnet_l2.ns_jft_in1k,800,800,0.96,0.96,480.31,480309308,475703913300,480309308,476266443760,8691016552
tf_efficientnet_l2.ns_jft_in1k_475,475,475,0.936,0.936,480.31,480309308,170893117700,480309308,171095822736,3103844184
tf_efficientnet_lite0.in1k,224,224,0.875,0.875,4.65,4652008,385188552,4652008,373855048,32745680
tf_efficientnet_lite1.in1k,240,240,0.882,0.882,5.42,5416680,600186232,5416680,589286680,49811568
tf_efficientnet_lite2.in1k,260,260,0.89,0.89,6.09,6092072,859737272,6092072,847375128,63439744
tf_efficientnet_lite3.in1k,300,300,0.904,0.904,8.2,8197096,1607555544,8197096,1591135752,107269984
tf_efficientnet_lite4.in1k,380,380,0.92,0.92,13.01,13006568,3943565112,13006568,3926592952,225850096
tf_efficientnetv2_b0.in1k,224,192,0.875,0.875,7.14,7139704,718100696,7139704,653192328,24932720
tf_efficientnetv2_b0.in1k,192,192,0.875,0.875,7.14,7139704,528201272,7139704,480513640,18326640
tf_efficientnetv2_b1.in1k,240,192,0.882,0.882,8.14,8141052,1196836188,8141052,1123923792,39222904
tf_efficientnetv2_b1.in1k,192,192,0.882,0.882,8.14,8141052,747019836,8141052,700272336,24561272
tf_efficientnetv2_b2.in1k,260,208,0.89,0.89,10.1,10096086,1697562246,10096086,1611731892,52310892
tf_efficientnetv2_b2.in1k,208,208,0.89,0.89,10.1,10096086,1043495942,10096086,989103700,31949308
tf_efficientnetv2_b3.in1k,300,240,0.904,0.904,14.36,14358406,3011484558,14358406,2864984580,83340860
tf_efficientnetv2_b3.in1k,240,240,0.904,0.904,14.36,14358406,1908062382,14358406,1815591268,52697036
tf_efficientnetv2_b3.in21k_ft_in1k,300,240,0.9,0.9,14.36,14358406,3011484558,14358406,2864984580,83340860
tf_efficientnetv2_b3.in21k_ft_in1k,240,240,0.9,0.9,14.36,14358406,1908062382,14358406,1815591268,52697036
tf_efficientnetv2_l.in1k,480,384,1.0,1.0,118.52,118515272,56079819560,118515272,55103389288,853012944
tf_efficientnetv2_l.in1k,384,384,1.0,1.0,118.52,118515272,35899539176,118515272,35274625576,546016464
tf_efficientnetv2_l.in21k_ft_in1k,480,384,1.0,1.0,118.52,118515272,56079819560,118515272,55103389288,853012944
tf_efficientnetv2_l.in21k_ft_in1k,384,384,1.0,1.0,118.52,118515272,35899539176,118515272,35274625576,546016464
tf_efficientnetv2_m.in1k,480,384,1.0,1.0,54.14,54139356,24582529204,54139356,24023696800,483203880
tf_efficientnetv2_m.in1k,384,384,1.0,1.0,54.14,54139356,15736844500,54139356,15379192768,309301416
tf_efficientnetv2_m.in21k_ft_in1k,480,384,1.0,1.0,54.14,54139356,24582529204,54139356,24023696800,483203880
tf_efficientnetv2_m.in21k_ft_in1k,384,384,1.0,1.0,54.14,54139356,15736844500,54139356,15379192768,309301416
tf_efficientnetv2_s.in1k,384,300,1.0,1.0,21.46,21458488,8365653344,21458488,7988904728,193851840
tf_efficientnetv2_s.in1k,300,300,1.0,1.0,21.46,21458488,5307597440,21458488,5075235480,122894048
tf_efficientnetv2_s.in21k_ft_in1k,384,300,1.0,1.0,21.46,21458488,8365653344,21458488,7988904728,193851840
tf_efficientnetv2_s.in21k_ft_in1k,300,300,1.0,1.0,21.46,21458488,5307597440,21458488,5075235480,122894048
tf_efficientnetv2_xl.in21k_ft_in1k,512,384,1.0,1.0,208.12,208119808,93353635168,208119808,92303297240,1320298944
tf_efficientnetv2_xl.in21k_ft_in1k,384,384,1.0,1.0,208.12,208119808,52529438048,208119808,51938626264,742830528
tf_mixnet_l.in1k,224,224,0.875,0.875,7.33,7329252,555264988,7329252,530831808,60235144
tf_mixnet_m.in1k,224,224,0.875,0.875,5.01,5014382,339182870,5014382,320689036,45470348
tf_mixnet_s.in1k,224,224,0.875,0.875,4.13,4134606,239181286,4134606,232822020,34423556
tf_mobilenetv3_large_075.in1k,224,224,0.875,0.875,3.99,3993528,154566856,3993528,148214208,19868848
tf_mobilenetv3_large_100.in1k,224,224,0.875,0.875,5.48,5483032,216597120,5483032,210157880,21925120
tf_mobilenetv3_large_minimal_100.in1k,224,224,0.875,0.875,3.92,3924288,209138984,3924288,207150240,21914960
